hash,msg,files,lines,committer_date,modified_file,merge,branches
68f600da2143a94c34b05ec3217986580a53d182,KNOX-444 KnoxCLI Usability Improvements,1,41,2014-10-14 22:26:05-04:00,"[['KnoxCLI.java', 'MODIFY']]",False,['master']
412fdd256dcdefa7f37f469ad27a22e6dbf966dc,KNOX-445: Fix HaDescriptorManagerTest.testDescriptorStoring to be platform independent.,2,9,2014-10-15 14:06:36-04:00,"[['pom.xml', 'MODIFY'], ['HaDescriptorManagerTest.java', 'MODIFY']]",False,['master']
616df99847c6ae3fd023d44ae262582ddcd1b063,KNOX-446: Disable unstable unit tests in WebHdfsHaFuncTest,1,3,2014-10-16 09:12:35-04:00,"[['WebHdfsHaFuncTest.java', 'MODIFY']]",False,['master']
02d5a14b0a3d167b37315e314749850e64538b16,KNOX-422 - provide support for IBM JVM - via Pascal Oliva,5,318,2014-10-17 01:15:06-04:00,"[['DefaultKeystoreService.java', 'MODIFY'], ['GatewaySpiMessages.java', 'MODIFY'], ['BaseKeystoreService.java', 'MODIFY'], ['CMFKeystoreService.java', 'MODIFY'], ['X509CertificateUtil.java', 'ADD']]",False,['master']
dbbc730cf28a9773b172ef5877224e9a327c7e4e,KNOX-448 Remove Reference to ReflectiveOperationException,1,275,2014-10-17 07:27:23-04:00,"[['X509CertificateUtil.java', 'MODIFY']]",False,['master']
1b2e5281bf64a497623dbce7b29ed0cd6834aba3,KNOX-442: Align DSL with WebHCat REST API changes.,2,4,2014-10-21 00:31:47-04:00,"[['Queue.java', 'MODIFY'], ['Status.java', 'MODIFY']]",False,['master']
a63961b2015fe9b3466bd530a260d263c2c0bdb1,KNOX-450: WebHDFS HA retry should also handle RetriableException scenarios,3,42,2014-10-22 11:38:06-04:00,"[['WebHdfsHaHttpClientDispatch.java', 'MODIFY'], ['WebHdfsHaFuncTest.java', 'MODIFY'], ['webhdfs-mkdirs-safemode.json', 'ADD']]",False,['master']
13682b6c0af047b9186d47758c21e2e4a62412bb,KNOX-453: HDFS HA not working for secure clusters,2,38,2014-10-22 14:59:03-04:00,"[['WebHdfsHaHttpClientDispatch.java', 'MODIFY'], ['WebHdfsHaHttpClientDispatchTest.java', 'MODIFY']]",False,['master']
75daf4025a070c78fff2eb4bed4e5717336a9c86,KNOX-414: WebHDFS HA enablement in web.xml is sensitive to order of context listeners,2,82,2014-10-22 15:30:34-04:00,"[['DeploymentFactory.java', 'MODIFY'], ['DeploymentFactoryFuncTest.java', 'MODIFY']]",False,['master']
0105554ab4f921afe010e3d6a56b82671fb1b63a,KNOX-451: WebHDFS HA failover does not account for URL of unsuccessful request,3,58,2014-10-22 21:31:07-04:00,"[['URLManager.java', 'MODIFY'], ['HaMessages.java', 'MODIFY'], ['URLManagerTest.java', 'MODIFY']]",False,['master']
73160feac6b4f7a17295ec6b2a7a2af0c2e86b2f,KNOX-455 - Configuration for Excluding SSL Protocols,9,88,2014-10-23 18:21:45-04:00,"[['GatewayConfigImpl.java', 'MODIFY'], ['JettySSLService.java', 'MODIFY'], ['gateway-default.xml', 'MODIFY'], ['GatewayGlobalConfigTest.java', 'MODIFY'], ['gateway-default.xml', 'MODIFY'], ['gateway-default.xml', 'MODIFY'], ['gateway-site.xml', 'MODIFY'], ['GatewayConfig.java', 'MODIFY'], ['GatewayTestConfig.java', 'MODIFY']]",False,['master']
1140aee65a56c3a66849c9eae0a554f3c45f17e1,KNOX-433: Startup Script for Apache Knox,1,64,2014-10-24 11:05:30-04:00,"[['knox', 'ADD']]",False,['master']
d02fda4b3c364b6f9dacc83e10bd3793c0b83cf4,KNOX-433: Startup Script for Apache Knox,1,2,2014-10-24 16:39:56-04:00,"[['knox', 'MODIFY']]",False,['master']
ae64e7dfde5cc8147087ea2db696973f764596aa,update CHANGES file for v0.5.0 release candidate,1,23,2014-10-25 17:32:29-04:00,"[['CHANGES', 'MODIFY']]",False,['master']
f1f4fa2239c2218405e19d65bb12f89ee31305e8,KNOX-464: Location headers have wrong hostname when used behind load balancer,1,20,2014-10-31 13:10:47-04:00,"[['UrlRewriteResponse.java', 'MODIFY']]",False,['master']
d3573a94b950ec4de9ccae115b292a7d4d0334b0,KNOX-459 - fixed LDAP connection leaks in KnoxLdapRealm,1,198,2014-11-01 13:10:33-04:00,"[['KnoxLdapRealm.java', 'MODIFY']]",False,['master']
868e5715e4a3fe21c08cedfd58ba5cd67ff65fe1,KNOX-465: Initial audit record can contain leftover principal name,5,64,2014-11-01 19:59:22-04:00,"[['ShiroSubjectIdentityAdapter.java', 'MODIFY'], ['GatewayFilter.java', 'MODIFY'], ['GatewayServlet.java', 'MODIFY'], ['AuditLoggingTest.java', 'MODIFY'], ['GatewayFilterTest.java', 'MODIFY']]",False,['master']
197e9960d2724056f257ddb64980a62b40cf8d6a,KNOX-459 - added null checks to the closing of resultEnums to avoid NPEs,1,16,2014-11-03 14:14:30-05:00,"[['KnoxLdapRealm.java', 'MODIFY']]",False,['master']
0edaec6e33f68f6fe68b2e63e6f867401f194c2d,KNOX-466: Log exception stack traces at INFO level when they reach gateway servlet,2,9,2014-11-03 17:20:52-05:00,"[['GatewayMessages.java', 'MODIFY'], ['GatewayServlet.java', 'MODIFY']]",False,['master']
4c7ddb58ff4d9f655e3e7f919a6ac8d91bdcbb06,KNOX-467: Unit tests failing on windows,2,46,2014-11-03 18:14:17-05:00,"[['GatewayBasicFuncTest.java', 'MODIFY'], ['GatewayFuncTestDriver.java', 'MODIFY']]",False,['master']
56dd56dd1f5888f6c7bc4ec23e1d345156185401,KNOX-467: Unit tests failing on windows. Second attempt.,2,39,2014-11-03 22:40:37-05:00,"[['GatewayBasicFuncTest.java', 'MODIFY'], ['GatewayFuncTestDriver.java', 'MODIFY']]",False,['master']
dd51f5482005041142f9889854f238e529644030,KNOX-469 Bring CHANGES and ISSUES up to date,2,14,2014-11-05 23:21:53-05:00,"[['CHANGES', 'MODIFY'], ['ISSUES', 'MODIFY']]",False,['master']
18ee2e869a75756b5a641bcffea50ada228fd84a,updated links in readme file,1,8,2014-11-06 09:07:17-05:00,"[['README', 'MODIFY']]",False,['master']
d29a819f3d9fbcd9b7c2ca68d7850b3d83468968,KNOX-468 update group lookup topologies to configure cache manager,5,40,2014-11-06 10:02:18-05:00,"[['dynamicgroup.xml', 'MODIFY'], ['sandbox.knoxrealm1.xml', 'MODIFY'], ['sandbox.knoxrealm2.xml', 'MODIFY'], ['sandbox.knoxrealmdg.xml', 'MODIFY'], ['staticgroup.xml', 'MODIFY']]",False,['master']
c59837df42f77870eee27d41580485bb655cce12,Add change to topologies to CHANGES,1,2,2014-11-06 10:05:12-05:00,"[['CHANGES', 'MODIFY']]",False,['master']
9ca6bd53f0a1a0ab4ac72007b5627248f6fc397f,KNOX-428 change internal.maven.repo on master,1,2,2014-11-08 15:18:30-05:00,"[['pom.xml', 'MODIFY']]",False,['master']
f71d9c83eab79dffc519e22b0e0c3b4714372a0d,KNOX-470 - add README and site docs for samples,2,16,2014-11-11 12:15:16-05:00,"[['CHANGES', 'MODIFY'], ['README', 'ADD']]",False,['master']
768c12009a4b005f310968a8fe66b944bb9c566f,KNOX-472: gateway-i18n-logging-sl4j refers to Log4jMessageLoggerFactory,5,122,2014-11-14 08:44:43-05:00,"[['pom.xml', 'MODIFY'], ['Log4jMessageLoggerFactoryTest.java', 'ADD'], ['pom.xml', 'MODIFY'], ['org.apache.hadoop.gateway.i18n.messages.MessageLoggerFactory', 'MODIFY'], ['Sl4jMessageLoggerFactoryTest.java', 'ADD']]",False,['master']
8e5cacff32286ff533c5d71e00c350ab76150799,KNOX-473: Configurable front end URL for simplified load balancer configuration,28,753,2014-11-25 16:15:21-05:00,"[['FrontendFunctionDescriptor.java', 'ADD'], ['UrlRewriteFunctionDescriptor.java', 'MODIFY'], ['UrlRewriteResources.java', 'MODIFY'], ['FrontendFunctionProcessor.java', 'ADD'], ['UrlRewriteResponse.java', 'MODIFY'], ['org.apache.hadoop.gateway.filter.rewrite.api.UrlRewriteFunctionDescriptor', 'MODIFY'], ['org.apache.hadoop.gateway.filter.rewrite.spi.UrlRewriteFunctionProcessor', 'MODIFY'], ['FrontendFunctionDescriptorTest.java', 'ADD'], ['FrontendFunctionProcessorTest.java', 'ADD'], ['UrlRewriteResponseTest.java', 'MODIFY'], ['rewrite.xml', 'MODIFY'], ['rewrite.xml', 'ADD'], ['test-input-body.json', 'ADD'], ['shell-log4j.properties', 'ADD'], ['ExampleWebHdfsPutGet.groovy', 'MODIFY'], ['GatewayServer.java', 'MODIFY'], ['GatewayConfigImpl.java', 'MODIFY'], ['GatewayServer.xml', 'MODIFY'], ['GatewayFuncTest.xml', 'MODIFY'], ['HBaseDeploymentContributor.java', 'MODIFY'], ['rewrite.xml', 'MODIFY'], ['WebHdfsDeploymentContributor.java', 'MODIFY'], ['rewrite.xml', 'MODIFY'], ['rewrite.xml', 'MODIFY'], ['launcher.cfg', 'MODIFY'], ['Shell.java', 'MODIFY'], ['GatewayConfig.java', 'MODIFY'], ['GatewayTestConfig.java', 'MODIFY']]",False,['master']
711f14fd2999e609bf1682f6f5f93fe43903e111,KNOX-473: Configurable front end URL for simplified load balancer configuration,1,6,2014-11-26 10:26:34-05:00,"[['CHANGES', 'MODIFY']]",False,['master']
92f2965020a7fcdcaf924d32fd503b87b3570c29,KNOX-480 KnoxCLI needs to print usage when alias not provided,2,15,2014-12-16 10:36:44-05:00,"[['CHANGES', 'MODIFY'], ['KnoxCLI.java', 'MODIFY']]",False,['master']
38d581b77601c68d6024097406980f58511f1218,KNOX-479 - Remove cacheManager configuration from template files,7,272,2014-12-16 11:33:15-05:00,"[['CHANGES', 'MODIFY'], ['dynamicgroup.xml', 'MODIFY'], ['hs2-grouplookup-cache.xml', 'ADD'], ['sandbox.knoxrealm1.xml', 'MODIFY'], ['sandbox.knoxrealm2.xml', 'MODIFY'], ['sandbox.knoxrealmdg.xml', 'MODIFY'], ['staticgroup.xml', 'MODIFY']]",False,['master']
bd940b7a5413a73199d83f54d5af28cd0e1b5d11,Testing commit access,1,1,2014-12-29 14:40:20-05:00,"[['CHANGES', 'MODIFY']]",False,['master']
a8927c91ab985199f7174dafddda88852a09d7b0,Testing branch commit by reverting test commit changes,1,1,2014-12-29 14:53:15-05:00,"[['CHANGES', 'MODIFY']]",False,['master']
7b986df3211f8538f0bcf74d9a8118d76f262eae,"KNOX-488:  If any failure during deletion of alias from a cluster, exception thrown is misleading",2,5,2015-01-22 09:00:02-05:00,"[['GatewaySpiMessages.java', 'MODIFY'], ['BaseKeystoreService.java', 'MODIFY']]",False,['master']
f78c26ec6b9f6fb341661553b64a353c1270283c,KNOX-489: Add Unit Testcases for CMFKeystoreService,1,98,2015-01-23 10:08:01-05:00,"[['CMFKeystoreServiceTest.java', 'MODIFY']]",False,['master']
8c39133596855641dcd992505aac8a38282998e9,"KNOX-490: Listing and Deletion of Alias from an invalid Cluster name, returns successful message to the user.",2,100,2015-01-23 10:29:05-05:00,"[['KnoxCLI.java', 'MODIFY'], ['KnoxCLITest.java', 'MODIFY']]",False,['master']
c1b9a27bf8061074a2635f7f90ef73504faf8f91,KNOX-485 - make the data/deployments directory configurable (Andreina J via lmccay),4,30,2015-01-27 08:58:45-05:00,"[['GatewayConfigImpl.java', 'MODIFY'], ['GatewayGlobalConfigTest.java', 'MODIFY'], ['gateway-default.xml', 'MODIFY'], ['gateway-site.xml', 'MODIFY']]",False,['master']
8a2ae7d116e06cfef9ca82416670ec963c5850f6,KNOX-491: Increase default replay buffer size to 8K,5,11,2015-01-27 16:11:02-05:00,"[['DispatchDeploymentContributor.java', 'MODIFY'], ['HBaseDispatchDeploymentContributor.java', 'MODIFY'], ['HiveDispatchDeploymentContributor.java', 'MODIFY'], ['OozieDeploymentContributor.java', 'MODIFY'], ['HttpClientDispatch.java', 'MODIFY']]",False,['master']
7c4b44af66d7fce69b854a1371ea2a4fbe51f637,"KNOX-492: Support service level replayBufferLimit for Ozzie, Hive and HBase.",5,281,2015-01-28 09:43:31-05:00,"[['DispatchDeploymentContributor.java', 'MODIFY'], ['HBaseDispatchDeploymentContributor.java', 'MODIFY'], ['HiveDispatchDeploymentContributor.java', 'MODIFY'], ['OozieDeploymentContributor.java', 'MODIFY'], ['DeploymentFactoryFuncTest.java', 'MODIFY']]",False,['master']
59735a88c66bca0e7ccc2f093614551908757ae4,"KNOX-494 - knox-env.sh script should print proper warning message , if JAVA is not set (Andreina J via lmccay).",2,6,2015-02-05 22:03:47-05:00,"[['CHANGES', 'MODIFY'], ['knox-env.sh', 'MODIFY']]",False,['master']
1275b08820bac477901d3a6e207ea867426c5e6c,KNOX-493 - Data and sub data directory should be made configurable. (Andreina J via lmccay),5,106,2015-02-05 22:20:39-05:00,"[['CHANGES', 'MODIFY'], ['GatewayConfigImpl.java', 'MODIFY'], ['GatewayGlobalConfigTest.java', 'MODIFY'], ['gateway-default.xml', 'MODIFY'], ['gateway-site.xml', 'MODIFY']]",False,['master']
ba4c2010a5fa1785fc014362900744aa727a1489,"KNOX-496: Remove redundant and unnecessary null check from KnoxLdapRealm and DeploymentFactory
Contributed by andreina",2,10,2015-02-11 11:42:47-05:00,"[['KnoxLdapRealm.java', 'MODIFY'], ['DeploymentFactory.java', 'MODIFY']]",False,['master']
5abdde8bce31a82bcf9c13cb5a17ce9ca773a010,Fix unit tests on machines without writeable root filesystems.,5,29,2015-02-11 13:12:58-05:00,"[['KnoxCLI.java', 'MODIFY'], ['GatewayGlobalConfigTest.java', 'MODIFY'], ['KnoxCLITest.java', 'MODIFY'], ['gateway-default.xml', 'MODIFY'], ['gateway-site.xml', 'MODIFY']]",False,['master']
2192932e012186ca8dc5777bdcc1b14d162c9128,"KNOX-462: Proper error message when root tag of topology file incorrect
Contributed by J.Andreina via KNOX-462.3.patch.",4,42,2015-02-12 10:07:14-05:00,"[['CHANGES', 'MODIFY'], ['GatewayMessages.java', 'MODIFY'], ['DefaultTopologyService.java', 'MODIFY'], ['Action.java', 'MODIFY']]",False,['master']
7d839171a7c2ecda217732718ae5aedf4d429fba,"KNOX-501: Avoid NPE , in case of passing invalid argument to KnoxCli.
Contributed by J.Andreina.",3,20,2015-02-12 10:40:26-05:00,"[['CHANGES', 'MODIFY'], ['KnoxCLI.java', 'MODIFY'], ['KnoxCLITest.java', 'MODIFY']]",False,['master']
2ef76e918f7ee1005cae179182d0ceb9b3505946,KNOX-504 - Enable SSL Mutual Authentication,6,184,2015-02-15 10:50:34-05:00,"[['GatewayConfigImpl.java', 'MODIFY'], ['JettySSLService.java', 'MODIFY'], ['GatewayGlobalConfigTest.java', 'MODIFY'], ['gateway-site.xml', 'MODIFY'], ['GatewayConfig.java', 'MODIFY'], ['GatewayTestConfig.java', 'MODIFY']]",False,['master']
4a2f59404abf631ed07c61c2495fdf481ef27b87,"KNOX-505: Failure during removing credential from Cluster should exit with proper error message.
Contributed by J.Andreina.",2,11,2015-02-16 12:24:14-05:00,"[['GatewayMessages.java', 'MODIFY'], ['DefaultKeystoreService.java', 'MODIFY']]",False,['master']
654f31d63be55e45e8a9deebbb579f6f00fc9c19,Updated years in copyright of NOTICE file to reflect 2012-2015.,1,2,2015-02-17 13:38:52-05:00,"[['NOTICE', 'MODIFY']]",False,['master']
0d9fa0dac0012ddd718f9d3e3910bdc60dc00878,"Combined work from branch that adds support for config based services. KNOX-481, KNOX-483 and KNOX-487",125,5818,2015-02-19 22:53:23-05:00,"[['HaServletContextListener.java', 'MODIFY'], ['pom.xml', 'MODIFY'], ['assembly.xml', 'MODIFY'], ['pom.xml', 'MODIFY'], ['GatewayMessages.java', 'MODIFY'], ['GatewayConfigImpl.java', 'MODIFY'], ['DeploymentFactory.java', 'MODIFY'], ['DispatchDeploymentContributor.java', 'MODIFY'], ['ServiceDefinitionDeploymentContributor.java', 'ADD'], ['UrlConnectionDispatch.java', 'MODIFY'], ['ServicePropertyInterpreter.java', 'MODIFY'], ['KnoxFormatXmlTopologyRules.java', 'MODIFY'], ['ServiceDefinitionsLoader.java', 'ADD'], ['AuditLoggingTest.java', 'MODIFY'], ['GatewayGlobalConfigTest.java', 'MODIFY'], ['ServiceDefinitionDeploymentContributorTest.java', 'RENAME'], ['TopologyRulesModuleTest.java', 'MODIFY'], ['ServiceDefinitionsLoaderTest.java', 'ADD'], ['gateway-site.xml', 'MODIFY'], ['service-param-topology-knox-format.xml', 'MODIFY'], ['simple-topology-knox-format.xml', 'MODIFY'], ['service.xml', 'ADD'], ['rewrite.xml', 'ADD'], ['service.xml', 'ADD'], ['pom.xml', 'ADD'], ['CustomDispatch.java', 'ADD'], ['Policy.java', 'ADD'], ['Rewrite.java', 'ADD'], ['Route.java', 'ADD'], ['ServiceDefinition.java', 'ADD'], ['rewrite.xml', 'ADD'], ['service.xml', 'ADD'], ['rewrite.xml', 'ADD'], ['service.xml', 'ADD'], ['rewrite.xml', 'RENAME'], ['service.xml', 'ADD'], ['rewrite.xml', 'RENAME'], ['service.xml', 'ADD'], ['rewrite.xml', 'ADD'], ['service.xml', 'ADD'], ['rewrite.xml', 'RENAME'], ['service.xml', 'ADD'], ['ServiceDefinitionTest.java', 'ADD'], ['rewrite.xml', 'ADD'], ['service.xml', 'ADD'], ['HBaseDeploymentContributor.java', 'DELETE'], ['HBaseDispatchDeploymentContributor.java', 'DELETE'], ['HBaseHttpClientDispatch.java', 'MODIFY'], ['org.apache.hadoop.gateway.deploy.ServiceDeploymentContributor', 'DELETE'], ['HiveDeploymentContributor.java', 'DELETE'], ['HiveDispatchDeploymentContributor.java', 'DELETE'], ['HiveHttpClientDispatch.java', 'MODIFY'], ['pom.xml', 'DELETE'], ['OozieDeploymentContributor.java', 'DELETE'], ['org.apache.hadoop.gateway.deploy.ServiceDeploymentContributor', 'DELETE'], ['OozieDeploymentContributorTest.java', 'DELETE'], ['WebHCatDeploymentContributor.java', 'DELETE'], ['org.apache.hadoop.gateway.deploy.ServiceDeploymentContributor', 'DELETE'], ['NameNodeHaDispatchDeploymentContributor.java', 'DELETE'], ['WebHdfsDeploymentContributor.java', 'DELETE'], ['WebHdfsDispatchDeploymentContributor.java', 'DELETE'], ['WebHdfsHaHttpClientDispatch.java', 'MODIFY'], ['org.apache.hadoop.gateway.deploy.ProviderDeploymentContributor', 'DELETE'], ['org.apache.hadoop.gateway.deploy.ServiceDeploymentContributor', 'MODIFY'], ['NameNodeHaDispatchDeploymentContributorTest.java', 'DELETE'], ['WebHdfsHaHttpClientDispatchTest.java', 'MODIFY'], ['pom.xml', 'DELETE'], ['ResourceManagerDeploymentContributor.java', 'DELETE'], ['org.apache.hadoop.gateway.deploy.ServiceDeploymentContributor', 'DELETE'], ['ResourceManagerDeploymentContributorTest.java', 'DELETE'], ['pom.xml', 'MODIFY'], ['FilterConfigurationAdapter.java', 'ADD'], ['FilterConfigurationAdapterDescriptor.java', 'ADD'], ['GatewayConfig.java', 'MODIFY'], ['ServiceDeploymentContributor.java', 'MODIFY'], ['ServiceDeploymentContributorBase.java', 'MODIFY'], ['AbstractGatewayDispatch.java', 'MODIFY'], ['Dispatch.java', 'MODIFY'], ['GatewayDispatchFilter.java', 'ADD'], ['HttpClientDispatch.java', 'MODIFY'], ['Service.java', 'MODIFY'], ['Topology.java', 'MODIFY'], ['Version.java', 'ADD'], ['org.apache.hadoop.gateway.config.spi.ConfigurationAdapterDescriptor', 'RENAME'], ['HttpClientDispatchTest.java', 'MODIFY'], ['VersionTest.java', 'ADD'], ['GatewayFuncTestDriver.java', 'MODIFY'], ['GatewayTestConfig.java', 'MODIFY'], ['DeploymentFactoryFuncTest.java', 'MODIFY'], ['pom.xml', 'RENAME'], ['Alias.java', 'ADD'], ['ConfigurationAdapter.java', 'ADD'], ['ConfigurationBinding.java', 'ADD'], ['ConfigurationException.java', 'ADD'], ['ConfigurationInjectorBuilder.java', 'ADD'], ['Configure.java', 'ADD'], ['Default.java', 'ADD'], ['Optional.java', 'ADD'], ['BeanConfigurationAdapter.java', 'ADD'], ['BeanConfigurationAdapterDescriptor.java', 'ADD'], ['ConfigurationAdapterFactory.java', 'ADD'], ['DefaultConfigurationBinding.java', 'ADD'], ['DefaultConfigurationInjector.java', 'ADD'], ['MapConfigurationAdapter.java', 'ADD'], ['MapConfigurationAdapterDescriptor.java', 'ADD'], ['MappedConfigurationBinding.java', 'ADD'], ['PropertiesConfigurationAdapter.java', 'ADD'], ['PropertiesConfigurationAdapterDescriptor.java', 'ADD'], ['AbstractConfigurationAdapterDescriptor.java', 'ADD'], ['ConfigurationAdapterDescriptor.java', 'ADD'], ['ConfigurationInjector.java', 'ADD'], ['org.apache.hadoop.gateway.config.spi.ConfigurationAdapterDescriptor', 'RENAME'], ['org.apache.hadoop.gateway.config.spi.ConfigurationInjector', 'RENAME'], ['AdapterSampleTest.java', 'ADD'], ['FuncTest.java', 'ADD'], ['MapFieldSampleTest.java', 'RENAME'], ['MapMethodSampleTest.java', 'RENAME'], ['PropertiesFactorySampleTest.java', 'RENAME'], ['PropertiesFieldSampleTest.java', 'ADD'], ['PropertiesMethodSampleTest.java', 'ADD'], ['UsageTest.java', 'ADD'], ['BeanConfigurationAdapterDescriptorTest.java', 'ADD'], ['BeanConfigurationAdapterTest.java', 'ADD'], ['pom.xml', 'MODIFY'], ['pom.xml', 'MODIFY']]",False,['master']
3345acf39047852b46d6aaa7e966b3ebfaa35874,KNOX-481 Cleaned up various imports,6,83,2015-02-19 23:34:12-05:00,"[['DeploymentFactory.java', 'MODIFY'], ['HiveHttpClientDispatch.java', 'MODIFY'], ['AbstractGatewayDispatch.java', 'MODIFY'], ['HttpClientDispatch.java', 'MODIFY'], ['Topology.java', 'MODIFY'], ['DeploymentFactoryFuncTest.java', 'MODIFY']]",False,['master']
67ddfa752774bc429b1da5f19e4a266ed54f2c71,KNOX-481 Cleanup following review feedback,17,121,2015-02-20 12:16:42-05:00,"[['pom.xml', 'MODIFY'], ['GatewayMessages.java', 'MODIFY'], ['GatewayConfigImpl.java', 'MODIFY'], ['DeploymentFactory.java', 'MODIFY'], ['ServiceDefinitionDeploymentContributor.java', 'MODIFY'], ['ServiceDefinitionsLoader.java', 'MODIFY'], ['GatewayGlobalConfigTest.java', 'MODIFY'], ['TopologyRulesModuleTest.java', 'MODIFY'], ['simple-topology-knox-format.xml', 'MODIFY'], ['GatewayConfig.java', 'MODIFY'], ['Service.java', 'MODIFY'], ['Version.java', 'MODIFY'], ['GatewayFuncTestDriver.java', 'MODIFY'], ['GatewayTestConfig.java', 'MODIFY'], ['DeploymentFactoryFuncTest.java', 'MODIFY'], ['pom.xml', 'MODIFY'], ['pom.xml', 'MODIFY']]",False,['master']
774d8a74310c9047f14769e7f36126c026b6dc48,KNOX-498 Initial Falcon service definition,14,786,2015-02-20 16:19:16-05:00,"[['rewrite.xml', 'ADD'], ['services.xml', 'ADD'], ['GatewayBasicFuncTest.java', 'MODIFY'], ['config-build.json', 'ADD'], ['config-build.xml', 'ADD'], ['config-deploy.json', 'ADD'], ['config-deploy.xml', 'ADD'], ['config-runtime.json', 'ADD'], ['config-runtime.xml', 'ADD'], ['config-startup.json', 'ADD'], ['config-startup.xml', 'ADD'], ['stack.txt', 'ADD'], ['version.json', 'ADD'], ['version.xml', 'ADD']]",False,['master']
731ce595f1d68850cdd55bca9eb2ddd4d367044e,KNOX-498 Falcon unit tests,30,1664,2015-02-23 15:56:11-05:00,"[['GatewayBasicFuncTest.java', 'MODIFY'], ['cleanseEmailProcess.xml', 'ADD'], ['cleansedEmailFeed.xml', 'ADD'], ['emailIngestProcess.xml', 'ADD'], ['entity-delete-process.json', 'ADD'], ['entity-dependency-process.xml', 'ADD'], ['entity-list-cluster.xml', 'ADD'], ['entity-resume-feed.xml', 'ADD'], ['entity-schedule-feed.xml', 'ADD'], ['entity-status-process.xml', 'ADD'], ['entity-submit-feed.json', 'ADD'], ['entity-submit-schedule-process.json', 'ADD'], ['entity-summary-feed.json', 'ADD'], ['entity-summary-feed.xml', 'ADD'], ['entity-update-feed.xml', 'ADD'], ['entity-validate-cluster.xml', 'ADD'], ['instance-params-process.json', 'ADD'], ['instance-running-process.json', 'ADD'], ['metadata-disc-cluster-entity.json', 'ADD'], ['metadata-disc-cluster-relations.json', 'ADD'], ['metadata-disc-process-entity.json', 'ADD'], ['metadata-lineage-edges-all.json', 'ADD'], ['metadata-lineage-edges-id.json', 'ADD'], ['metadata-lineage-vertices-all.json', 'ADD'], ['metadata-lineage-vertices-direction.json', 'ADD'], ['metadata-lineage-vertices-id.json', 'ADD'], ['metadata-lineage-vertices-key.json', 'ADD'], ['oregonCluster.xml', 'ADD'], ['rawEmailFeed.xml', 'ADD'], ['virginiaCluster.xml', 'ADD']]",False,['master']
9f28214709b5a889d8e1a5bd3049d0c61564d371,KNOX-500 initial commit of Storm service,9,689,2015-02-24 17:06:53-05:00,"[['rewrite.xml', 'ADD'], ['services.xml', 'ADD'], ['GatewayBasicFuncTest.java', 'MODIFY'], ['cluster-configuration.json', 'ADD'], ['cluster-summary.json', 'ADD'], ['supervisor-summary.json', 'ADD'], ['topology-component-id.json', 'ADD'], ['topology-id.json', 'ADD'], ['topology-summary.json', 'ADD']]",False,['master']
0a4fb9a7d41a1e8a6169f4c2ad8ebd8915cc306b,KNOX-378: Knox rewrites numbers in JSON to engineering notation,3,119,2015-03-02 15:44:31-05:00,"[['CHANGES', 'MODIFY'], ['JsonFilterReader.java', 'MODIFY'], ['JsonFilterReaderTest.java', 'MODIFY']]",False,['master']
68416ccfd14330c0a2f84472c9220feb6f127879,KNOX-500 Rewriting Storm log URLs and added dispatch to allow cookie pass through,15,496,2015-03-04 19:59:32-05:00,"[['pom.xml', 'MODIFY'], ['rewrite.xml', 'ADD'], ['services.xml', 'ADD'], ['rewrite.xml', 'MODIFY'], ['services.xml', 'MODIFY'], ['pom.xml', 'ADD'], ['StormHttpClientDispatch.java', 'ADD'], ['SpiGatewayMessages.java', 'MODIFY'], ['GatewayDispatchFilter.java', 'MODIFY'], ['HttpClientDispatch.java', 'MODIFY'], ['GatewayBasicFuncTest.java', 'MODIFY'], ['instance-process-logs.json', 'ADD'], ['instance-status-process.json', 'ADD'], ['topology-id.json', 'MODIFY'], ['pom.xml', 'MODIFY']]",False,['master']
79e707aa4a3ff39360232cfc40f2c04ddf49ace0,KNOX-509 initial commit,24,1336,2015-03-18 14:27:00-04:00,"[['IdentityAsserterHttpServletRequestWrapper.java', 'MODIFY'], ['JWTTokenTest.java', 'MODIFY'], ['pom.xml', 'ADD'], ['PicketlinkAuthMessages.java', 'ADD'], ['PicketlinkConf.java', 'ADD'], ['PicketlinkFederationProviderContributor.java', 'ADD'], ['CaptureOriginalURLFilter.java', 'ADD'], ['PicketlinkIdentityAdapter.java', 'ADD'], ['org.apache.hadoop.gateway.deploy.ProviderDeploymentContributor', 'ADD'], ['PreAuthSSOTest.java', 'ADD'], ['pom.xml', 'MODIFY'], ['DefaultGatewayServices.java', 'MODIFY'], ['HssoGatewayServices.java', 'MODIFY'], ['DefaultCryptoService.java', 'MODIFY'], ['DefaultTokenAuthorityService.java', 'MODIFY'], ['CryptoServiceTest.java', 'MODIFY'], ['pom.xml', 'ADD'], ['WebSSOResource.java', 'ADD'], ['KnoxSSOServiceDeploymentContributor.java', 'ADD'], ['org.apache.hadoop.gateway.deploy.ServiceDeploymentContributor', 'ADD'], ['pom.xml', 'MODIFY'], ['JWT.java', 'ADD'], ['JWTToken.java', 'MODIFY'], ['pom.xml', 'MODIFY']]",False,['master']
